Contains Your Team	 Date	 Match #	 Match Type	 Team Number	 Spectating Team	 Starting Position	 SP-Autonomous	 SP-Off Platform	 SP-Cross Line	 SP-RocketHatchLow	 SP-RocketHatchMid	 SP-RocketHatchHigh	 SP-RocketHatchDropped	 SP-RocketCargoLow	 SP-RocketCargoMid	 SP-RocketCargoHigh	 SP-RocketCargoDropped	 SP-CargoShipHatches	 SP-CargoShipCargo	 CP-Defense	 CP-RocketHatchLow	 CP-RocketHatchMid	 CP-RocketHatchHigh	 CP-RocketHatchDropped	 CP-HatchFromLoadingZone	 CP-RocketCargoLow	 CP-RocketCargoMid	 CP-RocketCargoHigh	 CP-RocketCargoDropped	 CP-CargoFromLoadingZone	 CP-CargoShipHatches	 CP-CargoShipCargo	 EG-Ending Location	 EG-Climbing Help	 Penalties	 Yellow Card	 Red Card	 Red Score	 Blue Score	 Robot Dead Time	 Sandstorm Notes	 Clear Skies Notes		
	2019/03/23 15:54:03	27	Qualification	4089	Red	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	1	false	0	2	No Climb	0	false	false	false	65	68	0		"went to blue side to interfere for a bit, maneuvering well "		
	2019/03/23 15:53:58	28	Qualification	4173	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	0	2	Low	0	false	false	false	33	84	0		"maneuvering well, kept bumping into ally that wasn't moving"		
	2019/03/23 15:53:40	29	Qualification	7627	Red	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	1	false	0	0	0	0	false	0	0	Low	0	false	false	false	57	17	0		"went over to blue side to interfere, fast, didn't score much"		
	2019/03/23 16:16:12	30	Qualification	4450	Red	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	2	0	0	0	false	0	4	Middle	0	false	false	false	74	57	0		focused on lower cargo		
	2019/03/23 16:00:14	31	Qualification	4180	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	37	70	47.671		didn't move for parts of game		
	2019/03/23 16:07:36	32	Qualification	3588	Red	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	2	true	0	0	0	0	true	0	1	Low	0	false	false	false	68	65	0		"defended towards the end of the game, dropped hatches from loading zone when it tries to get it"		
	2019/03/23 16:16:01	33	Qualification	4205	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	1	1	No Climb	0	false	false	false	40	48	0	stopped moving once it got off the platform	"tried to climb to high platform but only failed due to a hidden ball hindering it's way, hindered by defense robot when trying to load low cargo"		
	2019/03/23 16:25:02	34	Qualification	2910	Red	Middle	true	true	true	0	0	0	0	1	0	0	1	0	0	false	2	0	0	0	false	0	0	0	1	false	3	0	High	0	false	false	false	65	57	0		"all rounder, carried hatches and cargo to both cargo ship and rocket (low)"		
	2019/03/23 16:43:21	35	Qualification	7118	Red	Low	true	true	true	0	0	0	1	0	0	0	0	0	0	false	0	0	0	4	true	0	0	0	0	false	0	0	Low	0	false	false	false	48	65	0		"unable to hold onto hatches and kept dropping them, stalls a bit in the middle of the game as well, slow speed"		
	2019/03/23 16:50:06	36	Qualification	3826	Red	Middle	true	true	false	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	false	2	0	0	1	true	0	2	Low	0	false	false	false	65	53	0		"All rounder, (uses rocket and ship, puts hatches and cargo in both places) fast when moving, stable and slow when placing cargo in"		
	2019/03/23 16:49:59	37	Qualification	3588	Red	Middle	true	true	true	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	true	0	0	0	2	true	1	2	Low	0	false	false	false	42	66	0		Overview: mostly low ship cargo and hatches 		
	2019/03/23 16:58:56	38	Qualification	2930	Red	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	2	false	0	0	0	0	true	0	4	Middle	0	false	false	false	59	63	0		"stable and fast in putting cargo in ship, quick in movement, little work with the rocket "		
	2019/03/23 17:05:08	39	Qualification	4450	Red	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	2	0	0	0	false	0	4	Middle	0	false	false	false	81	48	0		"good at picking up cargo, quick with putting in cargo, focus of on lower cargo "		
	2019/03/23 17:11:07	40	Qualification	3588	Red	Low	true	true	true	0	0	0	1	0	0	0	0	0	0	false	0	0	0	0	true	2	0	0	1	true	1	2	Low	0	false	false	false	64	79	0		focused more on cargo		
	2019/03/23 17:17:48	41	Qualification	1899	Red	Low	true	true	true	0	0	0	1	0	0	0	0	0	0	false	1	0	0	1	true	0	0	0	0	true	0	2	Low	0	false	false	false	64	47	0		"took time getting hatches from loading zone, focused on bottom "		
*	2019/03/23 17:25:08	42	Qualification	492	Red	Low	true	true	true	1	0	0	0	0	0	0	0	0	0	false	1	1	0	0	false	0	0	0	0	true	0	0	No Climb	0	false	false	false	57	69	51.602		"died, revived, then died again. was on in beginning, got attacked by blue alliance"		
	2019/03/23 17:33:02	43	Qualification	3663	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	6	true	1	3	No Climb	0	false	false	false	65	35	0		attempted to get on high level. fast at moving and getting ball but kept dropping ball		
	2019/03/23 17:40:03	44	Qualification	1258	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	1	0	false	2	2	0	1	false	0	0	0	0	true	0	0	Low	0	false	false	false	42	69	0		"faster ish, had trouble getting hatches, focused on rocket hatches"		
	2019/03/23 17:47:21	45	Qualification	7627	Red	Low	true	true	true	0	0	0	0	0	0	0	0	1	0	true	2	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	56	67	0		"defended during the beginning, a bit slow with attaching hatches, not that fast moving "		
	2019/03/23 17:58:21	46	Qualification	3663	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	2	0	0	true	1	4	Middle	0	false	false	false	81	87	0		"fast and accurate, stable, consistent, all rounder, but didn't do anything to top level of rockets"		
	2019/03/23 18:04:15	47	Qualification	1778	Red	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	4	Low	0	false	false	false	68	64	0				
	2019/03/23 18:10:57	48	Qualification	2930	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	1	7	High	0	false	false	false	56	57	0		very fast and only focused on putting cargo in cargo ship 		
	2019/03/23 18:17:14	49	Qualification	2928	Red	Middle	false	true	true	0	1	0	0	0	0	0	0	0	0	false	2	1	0	1	false	0	0	0	0	false	1	1	Middle	0	false	false	false	50	48	0				
	2019/03/23 18:25:42	50	Qualification	3268	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	3	Low	0	false	false	false	52	78	0				
	2019/03/23 18:36:00	51	Qualification	3070	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	43	53	0				
	2019/03/23 18:45:13	52	Qualification	1258	Red	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	false	1	1	0	1	false	0	0	0	0	false	0	0	Low	0	false	false	false	62	56	0				
	2019/03/23 18:53:11	53	Qualification	7461	Red	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	1	false	1	1	Middle	0	false	false	false	49	61	0				
	2019/03/23 19:01:16	54	Qualification	3070	Red	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	31	102	0				
	2019/03/23 19:07:52	55	Qualification	2976	Red	Low	true	false	true	0	0	0	0	0	0	0	0	1	0	false	2	1	1	0	false	0	0	0	1	true	0	1	Middle	0	false	false	false	66	72	0		"THE DANNY DEVITO GANG BOT 
"		
	2019/03/23 19:16:05	56	Qualification	4911	Red	Middle	true	false	true	1	0	0	1	0	0	0	0	0	0	false	1	2	0	0	false	1	1	0	0	true	0	1	Low	0	false	false	false	67	55	0				
	2019/03/23 19:22:05	57	Qualification	2522	Red	Middle	false	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	69	66	0				
	2019/03/23 19:27:39	58	Qualification	7118	Red	Low	true	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	true	0	0	0	0	false	0	1	No Climb	0	false	false	false	38	49	0		 hmmmmmmmmmmmmmmmmmmmmmmm		
	2019/03/23 19:34:33	59	Qualification	3268	Red	Middle	true	false	true	0	0	0	0	0	0	0	1	0	3	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	24	69	0		i don't think they had a game plan		
	2019/03/23 19:47:48	61	Qualification	2930	Red	Low	false	false	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	true	0	0	0	1	true	3	3	High	0	false	false	false	82	78	0				
	2019/03/23 11:16:24	1	Qualification	4683	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	36	44	0		tired to play distance but didn't really do anything 		
	2019/03/23 11:24:21	2	Qualification	3663	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	0	false	0	4	High	0	false	false	false	51	78	0		fast 3rd level climb		
	2019/03/23 11:32:03	3	Qualification	4681	Blue	Middle	false	true	true	0	0	0	0	0	0	0	1	0	0	false	0	0	0	0	false	0	0	0	2	false	0	4	Low	0	false	false	false	79	43	0	missed into cargo ship	fast but not accurate with placing cargo		
	2019/03/23 11:40:01	4	Qualification	4512	Blue	Low	false	true	true	0	0	0	1	0	0	0	0	0	0	false	0	1	0	1	false	0	0	0	0	true	0	0	Low	0	false	false	false	37	32	0	starting hatch fell off	"takes forever to get hatch from loading station not very accurate placing
"		
	2019/03/23 11:47:39	5	Qualification	949	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	true	false	false	113	60	0		lots of penalties 		
	2019/03/23 11:56:27	6	Qualification	7118	Blue	Low	false	true	true	0	0	0	1	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	2	0	Low	0	false	false	false	58	46	0		didn't really do much		
	2019/03/23 12:03:19	7	Qualification	1899	Blue	Low	true	false	true	0	0	0	1	0	0	0	0	0	0	false	0	0	0	0	true	1	0	0	1	false	0	2	Low	0	false	false	false	85	62	0	hatch was knocked off by another robot			
	2019/03/23 12:12:12	8	Qualification	7461	Blue	Low	false	false	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	1	false	0	0	0	1	false	0	1	Low	0	false	false	false	75	27	0				
	2019/03/23 12:19:04	9	Qualification	4450	Blue	Low	true	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	2	false	0	0	0	0	true	0	2	High	0	false	false	false	38	32	0				
	2019/03/23 12:26:50	10	Qualification	488	Blue	Middle	true	false	true	0	0	0	0	0	0	0	0	1	0	false	1	0	0	0	false	0	0	0	0	true	1	0	High	0	false	false	false	53	79	0		"slow climbing
"		
	2019/03/23 12:33:57	11	Qualification	4512	Blue	Middle	false	false	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	48	67	0				
	2019/03/23 12:40:04	12	Qualification	2522	Blue	Middle	true	false	true	0	0	0	0	0	0	0	0	0	0	false	2	2	2	0	false	0	0	0	0	true	1	0	Middle	0	false	false	false	34	49	0				
	2019/03/23 12:50:39	13	Qualification	4681	Blue	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	2	0	0	0	false	0	4	No Climb	0	false	false	false	52	69	0		"slow at picking up the ball 
intake method is rigid
"		
	2019/03/23 12:57:57	14	Qualification	4915	Blue	Low	true	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	1	Low	0	false	false	false	62	28	0				
	2019/03/23 14:13:06	16	Qualification	4205	Blue	Low	false	true	true	0	0	0	0	0	0	0	1	0	0	false	0	0	0	1	false	0	0	0	0	false	0	2	Middle	0	false	false	false	41	65	0				
	2019/03/23 14:21:16	17	Qualification	2522	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	2	2	0	true	0	1	2	0	true	0	0	Middle	0	false	false	false	64	49	0		very fast		
	2019/03/23 14:29:34	18	Qualification	7627	Blue	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	69	47	0				
	2019/03/23 14:38:19	19	Qualification	4911	Blue	Low	false	true	true	0	0	0	1	0	0	0	0	1	0	false	0	1	2	0	false	0	0	2	1	true	0	0	Low	0	false	false	false	45	79	0				
	2019/03/23 14:46:43	20	Qualification	4683	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	60	65	0	didn't move	end effector didn't seem to work		
	2019/03/23 14:52:49	21	Qualification	4205	Blue	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	false	0	0	0	2	false	0	2	Middle	0	false	false	false	62	64	0				
*	2019/03/23 15:00:32	22	Qualification	492	Blue	Low	true	true	true	0	0	0	0	0	0	0	0	1	0	false	2	1	1	0	false	2	0	0	1	true	0	0	Low	0	false	false	false	39	62	0		"best robot 492/10
should drive faster"		
	2019/03/23 15:06:00	23	Qualification	2910	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	false	2	0	0	0	false	3	3	High	0	false	false	false	51	84	0				
	2019/03/23 15:13:00	24	Qualification	4173	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	false	0	0	0	0	false	0	3	Low	0	false	false	false	64	51	0				
	2019/03/23 15:19:16	25	Qualification	3070	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	43	59	0				
	2019/03/23 15:26:36	26	Qualification	4309	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	false	0	0	0	0	false	2	0	Low	0	false	false	false	57	58	0				
	2019/03/23 15:34:07	27	Qualification	4911	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	1	false	1	0	0	0	false	2	0	0	0	false	2	4	No Climb	0	false	false	false	65	68	0				
	2019/03/23 15:39:19	28	Qualification	5803	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	false	0	0	0	0	false	2	4	High	0	false	false	false	33	84	0				
	2019/03/23 15:45:27	29	Qualification	1294	Blue	Middle	false	true	true	0	0	0	0	0	0	0	1	0	0	false	0	0	0	0	false	0	0	0	1	false	0	2	No Climb	0	false	false	false	57	14	7.134				
	2019/03/23 15:53:18	30	Qualification	3826	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	false	2	0	0	1	false	0	1	Low	0	false	false	false	74	57	0				
	2019/03/23 15:59:26	31	Qualification	3268	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	1	4	Low	0	false	false	false	37	70	0				
	2019/03/23 16:07:36	32	Qualification	1983	Blue	Middle	false	true	false	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	false	0	0	0	0	false	1	4	Middle	0	false	false	false	68	65	0		"fast robot, may have not recorded everything because the phone was being weird
"		
	2019/03/23 16:15:41	33	Qualification	4173	Blue	Middle	false	true	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	1	0	false	0	2	No Climb	0	false	false	false	40	48	0				
	2019/03/23 16:24:31	34	Qualification	2928	Blue	Middle	false	true	false	0	0	1	0	0	0	0	0	0	0	true	1	0	0	0	false	0	0	0	0	false	0	0	Middle	0	false	false	false	65	57	0		"seemed to be Browning out, climbed by driving fast at the platform"		
	2019/03/23 16:30:57	35	Qualification	4450	Blue	Low	false	true	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	0	3	Middle	0	false	false	false	48	65	0				
	2019/03/23 16:43:14	36	Qualification	4309	Blue	Low	false	false	false	0	0	0	1	0	0	0	0	0	0	false	0	0	2	1	false	0	0	0	0	false	3	0	Low	1	false	false	false	65	53	0		"fast, SWERVE???, ramp
"		
	2019/03/23 16:50:32	37	Qualification	949	Blue	Low	false	true	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	0	2	Low	0	false	false	false	42	66	2.483				
	2019/03/23 16:58:57	38	Qualification	2412	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	1	true	0	0	0	0	false	0	0	0	0	false	0	3	No Climb	0	false	false	false	59	63	0				
	2019/03/23 17:04:52	39	Qualification	7461	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	2	false	0	4	Middle	0	false	false	false	81	48	0				
	2019/03/23 17:11:04	40	Qualification	1294	Blue	Low	false	true	true	0	0	0	0	0	0	0	1	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	64	79	72.643				
	2019/03/23 17:17:54	41	Qualification	5827	Blue	Low	true	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	1	false	0	0	0	0	true	1	0	Low	0	false	false	false	64	47	0				
	2019/03/23 17:24:56	42	Qualification	2930	Blue	Low	true	true	true	0	0	0	0	0	0	0	0	1	0	false	1	0	0	0	false	0	0	0	0	true	0	5	High	0	false	false	false	57	69	0				
	2019/03/23 17:32:50	43	Qualification	4683	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	true	0	0	Low	0	false	false	false	65	35	0				
	2019/03/23 17:39:49	44	Qualification	2412	Blue	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	1	0	0	2	false	0	4	High	0	false	false	false	42	69	0				
	2019/03/23 17:47:21	45	Qualification	4089	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	1	Middle	0	false	false	false	56	67	0				
	2019/03/23 17:58:22	46	Qualification	3588	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	true	2	0	0	0	false	0	3	Low	0	false	false	false	81	87	0				
	2019/03/23 18:04:17	47	Qualification	2910	Blue	Low	false	false	false	1	0	0	0	0	0	0	0	0	0	false	5	0	0	1	false	2	0	0	0	true	1	2	High	0	false	false	false	68	64	0				
	2019/03/23 18:11:17	48	Qualification	5588	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	2	1	0	false	0	0	0	0	true	0	0	Low	0	false	false	false	56	57	0		"had a 5-second hiccup picking up a hatch 30 seconds into clear skies, slowed them down a bit"		
	2019/03/23 18:17:08	49	Qualification	4681	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	false	0	0	0	0	false	0	1	Low	0	false	false	false	59	48	0		"their robot could not for the life of it pick up a hatch from the loading bay, and they wasted a lot of time in the process of doing that."		
	2019/03/23 18:25:40	50	Qualification	1294	Blue	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	true	0	2	0	0	false	0	3	Middle	0	false	false	false	52	78	0				
	2019/03/23 18:36:12	51	Qualification	4682	Blue	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	1	2	No Climb	0	false	false	false	43	53	0		"Looks like 4682 had some technical difficulties this match, their robot froze for five seconds during the transition from sandstorm to clear skies, and their robot froze up again at the end, preventing a low climb"		
	2019/03/23 18:44:57	52	Qualification	4309	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	3	0	0	2	false	0	0	0	0	true	1	0	Low	0	false	false	false	62	56	0		"while really freaking cool, 4309's ramp design isn't all that practical, due to alignment issues causing robots to slip off the ramp."		
	2019/03/23 18:52:56	53	Qualification	3268	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	49	61	0		"looks like 3268's mechanisms aren't working, so they went for defense."		
	2019/03/23 19:01:24	54	Qualification	2910	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	1	0	0	0	false	2	0	0	0	true	3	2	High	0	false	false	false	31	102	0		"very fast climber, and a specialist low-level bot"		
	2019/03/23 19:07:54	55	Qualification	4180	Blue	Low	false	true	true	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	1	4	High	0	false	false	false	66	72	0				
	2019/03/23 19:16:33	56	Qualification	3681	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	67	55	72.5		"died for the entire match, did nothing"		
	2019/03/23 19:22:32	57	Qualification	4915	Blue	Low	true	false	false	0	0	0	0	0	0	0	0	1	1	false	1	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	69	66	25		"slow and did nothing, blocked place off"		
	2019/03/23 19:28:00	58	Qualification	1528	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	1	0	false	1	0	0	0	false	0	0	0	0	true	3	0	No Climb	0	false	false	false	38	49	0				
	2019/03/23 19:34:42	59	Qualification	1983	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	true	1	0	0	0	true	0	0	0	0	true	1	2	High	0	false	false	false	24	69	0				
	2019/03/23 19:42:04	60	Qualification	5827	Blue	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	true	0	0	0	0	false	1	0	High	0	false	false	false	48	102	0				
	2019/03/23 19:47:48	61	Qualification	3826	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	1	false	1	3	0	0	true	1	0	0	0	true	0	0	No Climb	0	false	false	false	82	78	0				
	2019/03/23 11:20:22	1	Qualification	4089	Blue	Low	false	true	false	0	0	0	0	0	0	0	1	0	0	false	0	0	1	0	false	0	0	0	1	true	0	3	High	0	false	false	false	30	42	0	"Dropped the cargo they started with before they could put it in the cargo ship, looked like they used a camera "	"Blue won, score approximate (missed the display) "		
	2019/03/23 11:27:13	2	Qualification	3588	Blue	Middle	false	true	false	0	0	0	0	0	0	0	0	0	0	false	2	1	0	1	false	0	0	0	0	true	1	0	Low	0	false	false	false	51	78	0	Didn't quite get the hatch on the rocket			
	2019/03/23 11:32:15	3	Qualification	7627	Blue	Low	false	true	false	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	false	0	0	0	0	true	2	0	Low	0	false	false	false	76	43	0				
	2019/03/23 11:41:49	4	Qualification	3070	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	1	Low	0	false	false	false	37	32	0				
	2019/03/23 11:49:31	5	Qualification	4682	Blue	Middle	false	true	false	0	0	0	1	0	0	0	0	0	0	false	0	1	0	4	false	0	0	0	0	true	0	0	Low	0	false	false	false	110	60	0				
*	2019/03/23 11:57:46	6	Qualification	492	Blue	Low	false	true	false	0	1	0	0	0	0	0	0	0	0	false	0	1	1	1	false	0	2	0	0	false	0	0	Low	0	false	false	false	58	46	0		Picked up a hatch slightly off center		
	2019/03/23 12:03:52	7	Qualification	5827	Blue	Middle	false	true	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	High	0	false	false	false	85	62	0		Tried to stop 2910 Jack in the Bot 		
	2019/03/23 12:19:00	8	Qualification	3070	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	true	false	false	75	27	0		kept driving around trying to do stuff but couldn't. likely driver error		
	2019/03/23 12:18:23	9	Qualification	7627	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	23	32	41.41				
	2019/03/23 12:26:20	10	Qualification	1778	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	4	Low	0	false	false	false	65	79	0				
	2019/03/23 12:33:17	11	Qualification	3663	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	false	1	0	0	1	false	2	4	High	0	false	false	false	51	67	0				
	2019/03/23 12:39:24	12	Qualification	4173	Blue	Low	false	false	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	3	false	0	1	Low	0	false	false	false	34	49	0				
	2019/03/23 12:48:32	13	Qualification	3826	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	false	1	0	0	4	true	0	0	Low	0	false	false	false	52	63	0				
	2019/03/23 12:56:42	14	Qualification	2976	Blue	Low	false	true	true	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	62	28	116.646				
	2019/03/23 14:13:46	16	Qualification	4173	Blue	Low	true	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	true	0	0	0	0	false	0	3	Low	0	false	false	false	44	65	0				
	2019/03/23 15:14:23	24	Qualification	4911	Blue	High	false	false	false	0	0	0	0	0	0	0	0	1	0	false	2	2	0	0	false	2	0	0	1	true	0	0	No Climb	0	false	false	false	64	5	0				
	2019/03/23 15:27:07	26	Qualification	3681	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	1	0	0	false	0	2	0	0	false	0	1	No Climb	0	false	false	false	57	58	0				
	2019/03/23 15:33:21	27	Qualification	1899	Blue	Low	false	false	true	0	0	0	1	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	77	62	0				
	2019/03/23 15:39:40	28	Qualification	1258	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	1	0	1	false	0	0	0	0	true	2	0	Low	0	false	false	false	33	84	0				
	2019/03/23 15:45:29	29	Qualification	4683	Blue	Low	false	false	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	57	14	0				
	2019/03/23 15:54:18	30	Qualification	4915	Blue	Low	false	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	4	High	0	false	false	false	74	57	0		ball feeder mechanism got stuck		
	2019/03/23 15:59:32	31	Qualification	488	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	2	0	0	false	0	0	0	0	true	0	0	High	0	false	false	false	37	70	0				
	2019/03/23 16:07:15	32	Qualification	5827	Blue	Low	false	false	true	0	0	0	0	0	0	0	0	0	0	true	2	0	0	0	false	0	0	0	0	false	0	0	High	0	false	false	false	68	65	0		played defense at the end		
	2019/03/23 16:16:30	33	Qualification	4915	Blue	Low	true	false	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	0	3	No Climb	0	false	false	false	44	48	0	lined up at cargo ship	attempted  climb high 		
	2019/03/23 16:24:32	34	Qualification	3268	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	0	false	0	1	No Climb	0	false	false	false	65	57	0				
