a1,a2,a3,p(win),rank1,rank2,rank3
frc492,frc2928,frc3786,36.00358333333333,17,40,44
frc492,frc3636,frc5827,36.002616666666626,17,32,29
frc492,frc2557,frc2635,36.000166666666665,17,18,46
frc492,frc4043,frc4915,35.98991666666669,17,48,42
frc492,frc1294,frc957,35.97794999999999,17,39,14
frc492,frc2990,frc5920,35.974166666666626,17,28,43
frc492,frc3786,frc4512,35.963500000000025,17,44,13
frc492,frc1359,frc2471,35.936283333333286,17,41,3
frc492,frc4043,frc7034,35.93583333333334,17,48,19
frc492,frc2928,frc4915,35.87858333333335,17,40,42
frc492,frc568,frc8248,35.826999999999984,17,47,49
frc492,frc1294,frc6831,35.82074999999993,17,39,35
frc492,frc4911,frc8248,35.80258333333332,17,6,49
frc492,frc3636,frc4043,35.79483333333332,17,32,48
frc492,frc4512,frc8532,35.78958333333334,17,13,50
frc492,frc1359,frc7034,35.77358333333329,17,41,19
frc492,frc2412,frc2521,35.763333333333364,17,45,16
frc492,frc1425,frc2522,35.742583333333314,17,31,23
frc492,frc2412,frc955,35.73976666666667,17,45,10
frc492,frc1425,frc8248,35.71658333333325,17,31,49
frc492,frc2412,frc3674,35.70083333333329,17,45,12
frc492,frc2635,frc3636,35.63916666666664,17,46,32
frc492,frc1359,frc3786,35.579166666666666,17,41,44
frc492,frc2412,frc360,35.558083333333336,17,45,26
frc492,frc2412,frc6831,35.547833333333266,17,45,35
frc492,frc1294,frc360,35.525549999999996,17,39,26
frc492,frc1359,frc8532,35.5068333333333,17,41,50
frc492,frc1294,frc2811,35.50179999999994,17,39,15
frc492,frc1425,frc4513,35.48726666666666,17,31,37
frc492,frc488,frc5920,35.46799999999996,17,34,43
frc492,frc1540,frc2412,35.45850000000003,17,30,45
frc492,frc4131,frc4513,35.45716666666664,17,33,37
frc492,frc1294,frc2412,35.45499999999999,17,39,45
frc492,frc2412,frc5920,35.43274999999998,17,45,43
frc492,frc3786,frc4043,35.39374999999996,17,44,48
frc492,frc1899,frc2522,35.37416666666665,17,36,23
frc492,frc5827,frc8248,35.36348333333332,17,29,49
frc492,frc2521,frc8248,35.355583333333314,17,16,49
frc492,frc3636,frc3786,35.33833333333333,17,32,44
frc492,frc3786,frc957,35.330849999999984,17,44,14
frc492,frc4125,frc8248,35.33049999999997,17,38,49
frc492,frc1899,frc6831,35.322166666666675,17,36,35
frc492,frc2412,frc2990,35.317499999999995,17,45,28
frc492,frc4125,frc4915,35.29916666666663,17,38,42
frc492,frc4513,frc4915,35.274416666666625,17,37,42
frc492,frc1294,frc3218,35.267833333333314,17,39,25
frc492,frc4043,frc955,35.263199999999976,17,48,10
frc492,frc2930,frc8248,35.25361666666662,17,7,49
frc492,frc1425,frc3786,35.252733333333325,17,31,44
frc492,frc4043,frc7461,35.24306666666672,17,48,27
frc492,frc4089,frc8248,35.2389166666667,17,22,49
frc492,frc5920,frc6831,35.167250000000024,17,43,35
frc492,frc3636,frc8532,35.16183333333331,17,32,50
frc492,frc1899,frc4915,35.15641666666665,17,36,42
frc492,frc2811,frc4043,35.155166666666666,17,15,48
frc492,frc1899,frc3786,35.15375,17,36,44
frc492,frc2635,frc8248,35.13808333333335,17,46,49
frc492,frc2522,frc568,35.13516666666667,17,23,47
frc492,frc1540,frc4915,35.127583333333334,17,30,42
frc492,frc2811,frc8248,35.088166666666716,17,15,49
frc492,frc4125,frc8532,35.08441666666672,17,38,50
frc492,frc4043,frc4911,35.082000000000036,17,48,6
frc492,frc1425,frc2635,35.07750000000006,17,31,46
frc492,frc3711,frc8532,35.071916666666674,17,21,50
frc492,frc4513,frc488,35.05123333333337,17,37,34
frc492,frc2412,frc2522,35.041250000000005,17,45,23
frc492,frc2522,frc4043,34.99908333333335,17,23,48
frc492,frc1294,frc2928,34.947283333333324,17,39,40
frc492,frc4043,frc4512,34.937416666666635,17,48,13
frc492,frc1294,frc3786,34.931499999999936,17,39,44
frc492,frc4488,frc8248,34.924333333333394,17,9,49
frc492,frc1425,frc8532,34.895749999999985,17,31,50
frc492,frc1425,frc568,34.888333333333364,17,31,47
frc492,frc2522,frc8248,34.88749999999993,17,23,49
frc492,frc1425,frc5827,34.8861166666667,17,31,29
frc492,frc6831,frc8532,34.88116666666663,17,35,50
frc492,frc3786,frc4513,34.8578333333333,17,44,37
frc492,frc2635,frc6831,34.856416666666675,17,46,35
frc492,frc2412,frc3786,34.856416666666576,17,45,44
frc492,frc4125,frc5827,34.8394333333333,17,38,29
frc492,frc2412,frc4911,34.818416666666664,17,45,6
frc492,frc4089,frc8532,34.78783333333334,17,22,50
frc492,frc1359,frc1899,34.78518333333337,17,41,36
frc492,frc6350,frc8248,34.75425000000002,17,20,49
frc492,frc1294,frc3663,34.750766666666664,17,39,24
frc492,frc3674,frc8248,34.74416666666661,17,12,49
frc492,frc2635,frc5827,34.74025,17,46,29
frc492,frc3663,frc8532,34.72400000000007,17,24,50
frc492,frc1294,frc4915,34.715,17,39,42
frc492,frc2990,frc8248,34.7033333333333,17,28,49
frc492,frc2930,frc4043,34.687050000000056,17,7,48
frc492,frc1294,frc2521,34.65506666666665,17,39,16
frc492,frc2635,frc8532,34.62924999999993,17,46,50
frc492,frc2521,frc3786,34.59573333333332,17,16,44
frc492,frc1899,frc4125,34.58078333333336,17,36,38
frc492,frc1294,frc4131,34.54981666666667,17,39,33
frc492,frc4125,frc488,34.54349999999996,17,38,34
frc492,frc7461,frc8248,34.54086666666668,17,27,49
frc492,frc3786,frc6831,34.46024999999995,17,44,35
frc492,frc6831,frc8248,34.42716666666664,17,35,49
frc492,frc4513,frc5920,34.410166666666626,17,37,43
frc492,frc4043,frc8532,34.40508333333332,17,48,50
frc492,frc1899,frc5920,34.39625000000002,17,36,43
frc492,frc1359,frc8248,34.37466666666665,17,41,49
frc492,frc3786,frc4125,34.336666666666666,17,44,38
frc492,frc1294,frc2635,34.3278333333333,17,39,46
frc492,frc2557,frc8248,34.31683333333334,17,18,49
frc492,frc3218,frc4043,34.271749999999955,17,25,48
frc492,frc1899,frc2635,34.271166666666595,17,36,46
frc492,frc1425,frc2412,34.241749999999975,17,31,45
frc492,frc1294,frc4513,34.22978333333329,17,39,37
frc492,frc3674,frc4043,34.19100000000002,17,12,48
frc492,frc2521,frc2635,34.168333333333266,17,16,46
frc492,frc4043,frc4513,34.15400000000002,17,48,37
frc492,frc1359,frc4915,34.14116666666669,17,41,42
frc492,frc2522,frc3786,34.131249999999994,17,23,44
frc492,frc360,frc4043,34.116166666666736,17,26,48
frc492,frc7034,frc8248,34.11350000000002,17,19,49
frc492,frc7034,frc8532,34.09174999999999,17,19,50
frc492,frc4513,frc8248,34.06941666666668,17,37,49
frc492,frc4513,frc5827,34.03189999999998,17,37,29
frc492,frc1425,frc4043,33.982516666666726,17,31,48
frc492,frc1359,frc5827,33.90329999999998,17,41,29
frc492,frc4125,frc5920,33.85716666666662,17,38,43
frc492,frc2412,frc4488,33.84566666666668,17,45,9
frc492,frc1359,frc4513,33.804783333333354,17,41,37
frc492,frc2635,frc488,33.76191666666664,17,46,34
frc492,frc4513,frc8532,33.754083333333334,17,37,50
frc492,frc4512,frc8248,33.71899999999999,17,13,49
frc492,frc1294,frc1899,33.59775000000005,17,39,36
frc492,frc2635,frc3786,33.53816666666664,17,46,44
frc492,frc8248,frc957,33.50631666666664,17,49,14
frc492,frc4125,frc568,33.48783333333329,17,38,47
frc492,frc2521,frc8532,33.48749999999998,17,16,50
frc492,frc2928,frc5920,33.470916666666675,17,40,43
frc492,frc4513,frc568,33.449583333333365,17,37,47
frc492,frc1294,frc4125,33.350916666666684,17,39,38
frc492,frc568,frc5827,33.28241666666666,17,47,29
frc492,frc3786,frc8248,33.25308333333333,17,44,49
frc492,frc4513,frc6831,33.20183333333338,17,37,35
frc492,frc1294,frc2522,33.19650000000003,17,39,23
frc492,frc3786,frc5827,33.18839999999995,17,44,29
frc492,frc5920,frc8532,33.1723333333334,17,43,50
frc492,frc1359,frc4125,33.17033333333329,17,41,38
frc492,frc1294,frc5920,33.166666666666735,17,39,43
frc492,frc1294,frc8532,33.1613333333333,17,39,50
frc492,frc3786,frc8532,33.138583333333266,17,44,50
frc492,frc5827,frc8532,33.126499999999915,17,29,50
frc492,frc4043,frc4125,33.119749999999975,17,48,38
frc492,frc8248,frc8532,33.104416666666665,17,49,50
frc492,frc1899,frc5827,33.07356666666665,17,36,29
frc492,frc1294,frc1359,32.99396666666666,17,39,41
frc492,frc2635,frc4513,32.98858333333337,17,46,37
frc492,frc4125,frc4513,32.97349999999997,17,38,37
frc492,frc1294,frc5827,32.96245,17,39,29
frc492,frc5920,frc8248,32.95783333333329,17,43,49
frc492,frc1294,frc1425,32.94160000000003,17,39,31
frc492,frc8248,frc955,32.93215000000002,17,49,10
frc492,frc5827,frc5920,32.85383333333332,17,29,43
frc492,frc360,frc8248,32.85099999999999,17,26,49
frc492,frc2635,frc4125,32.794,17,46,38
frc492,frc1899,frc4513,32.73891666666672,17,36,37
frc492,frc2635,frc5920,32.72933333333334,17,46,43
frc492,frc4043,frc5827,32.53198333333337,17,48,29
frc492,frc4915,frc5827,32.37508333333331,17,42,29
frc492,frc2412,frc4513,32.228166666666695,17,45,37
frc492,frc3663,frc4043,32.16741666666662,17,24,48
frc492,frc2522,frc8532,32.14441666666671,17,23,50
frc492,frc2412,frc5827,32.13033333333335,17,45,29
frc492,frc1359,frc5920,32.10249999999999,17,41,43
frc492,frc2412,frc4125,31.921500000000016,17,45,38
