a1,a2,a3,p(win),rank1,rank2,rank3
frc492,frc4512,frc568,32.193916666666716,17,13,47
frc492,frc1359,frc2521,32.16416666666667,17,41,16
frc492,frc4043,frc997,32.13141666666672,17,48,8
frc492,frc1294,frc3711,32.06183333333333,17,39,21
frc492,frc4043,frc5920,31.954499999999985,17,48,43
frc492,frc5827,frc8532,31.951583333333332,17,29,50
frc492,frc1359,frc957,31.41441666666667,17,41,14
frc492,frc2635,frc488,31.388999999999974,17,46,34
frc492,frc1359,frc3663,31.337250000000058,17,41,24
frc492,frc4043,frc4125,31.224166666666722,17,48,38
frc492,frc2412,frc957,31.198416666666684,17,45,14
frc492,frc2635,frc3674,31.13216666666666,17,46,12
frc492,frc4512,frc8532,31.032833333333272,17,13,50
frc492,frc3786,frc4043,31.01949999999994,17,44,48
frc492,frc2928,frc488,30.971916666666676,17,40,34
frc492,frc3636,frc8532,30.864083333333316,17,32,50
frc492,frc1595,frc8532,30.77366666666665,17,5,50
frc492,frc3218,frc568,30.73149999999997,17,25,47
frc492,frc2521,frc2928,30.455033333333347,17,16,40
frc492,frc1425,frc8532,30.197733333333307,17,31,50
frc492,frc4043,frc4915,30.024666666666672,17,48,42
frc492,frc2521,frc2635,30.01183333333329,17,16,46
frc492,frc2522,frc568,29.887250000000023,17,23,47
frc492,frc2522,frc8532,29.579166666666637,17,23,50
frc492,frc2811,frc568,29.552083333333304,17,15,47
frc492,frc4131,frc6350,29.360666666666678,17,33,20
frc492,frc2557,frc568,29.223250000000036,17,18,47
frc492,frc360,frc8532,29.18833333333333,17,26,50
frc492,frc1899,frc4131,28.883666666666684,17,36,33
frc492,frc1540,frc568,28.819833333333396,17,30,47
frc492,frc1899,frc2412,28.720999999999975,17,36,45
frc492,frc2557,frc8532,28.519666666666648,17,18,50
frc492,frc3786,frc4131,28.322583333333355,17,44,33
frc492,frc2412,frc4125,28.30574999999998,17,45,38
frc492,frc3674,frc568,28.18691666666672,17,12,47
frc492,frc4131,frc4915,28.140250000000034,17,33,42
frc492,frc4131,frc6831,27.960166666666638,17,33,35
frc492,frc2412,frc6350,27.90150000000001,17,45,20
frc492,frc6831,frc8248,27.803916666666694,17,35,49
frc492,frc4125,frc4131,27.795500000000004,17,38,33
frc492,frc2635,frc957,27.764083333333335,17,46,14
frc492,frc3711,frc4043,27.49383333333333,17,21,48
frc492,frc4131,frc5920,27.404916666666686,17,33,43
frc492,frc4131,frc997,27.298333333333375,17,33,8
frc492,frc2412,frc6831,27.208333333333364,17,45,35
frc492,frc4043,frc4513,27.17308333333335,17,48,37
frc492,frc3663,frc568,27.126083333333312,17,24,47
frc492,frc2811,frc8532,26.804833333333345,17,15,50
frc492,frc2928,frc957,26.684166666666698,17,40,14
frc492,frc488,frc568,26.66373333333332,17,34,47
frc492,frc2521,frc568,26.616416666666638,17,16,47
frc492,frc3663,frc8532,26.558333333333337,17,24,50
frc492,frc4915,frc8248,26.55374999999997,17,42,49
frc492,frc1540,frc8532,26.46616666666668,17,30,50
frc492,frc2412,frc997,26.4420357142857,17,45,8
frc492,frc1359,frc997,26.413999999999973,17,41,8
frc492,frc2635,frc6831,26.20408333333334,17,46,35
frc492,frc1899,frc8248,26.010916666666645,17,36,49
frc492,frc1359,frc6831,25.64541666666665,17,41,35
frc492,frc1359,frc1899,25.391833333333313,17,41,36
frc492,frc3218,frc8532,25.12683333333332,17,25,50
frc492,frc2928,frc6350,25.057399999999998,17,40,20
frc492,frc4131,frc4513,25.004083333333284,17,33,37
frc492,frc568,frc957,24.824750000000005,17,47,14
frc492,frc4125,frc8248,24.79966666666668,17,38,49
frc492,frc2928,frc997,24.71449285714287,17,40,8
frc492,frc1899,frc2635,24.41683333333339,17,36,46
frc492,frc4043,frc6350,24.396166666666705,17,48,20
frc492,frc2928,frc4125,24.338666666666693,17,40,38
frc492,frc1294,frc4043,24.31875,17,39,48
frc492,frc6350,frc8248,24.214000000000027,17,20,49
frc492,frc2412,frc3786,24.169833333333322,17,45,44
frc492,frc2928,frc6831,24.16478333333337,17,40,35
frc492,frc1359,frc4915,24.13083333333336,17,41,42
frc492,frc2635,frc6350,23.909416666666676,17,46,20
frc492,frc8248,frc997,23.909333333333358,17,49,8
frc492,frc2412,frc4915,23.84708333333335,17,45,42
frc492,frc1359,frc4125,23.764833333333318,17,41,38
frc492,frc1899,frc2928,23.632000000000012,17,36,40
frc492,frc1294,frc4131,23.60808333333335,17,39,33
frc492,frc2635,frc997,23.468500000000006,17,46,8
frc492,frc1359,frc3786,23.39208333333333,17,41,44
frc492,frc2928,frc3786,23.315033333333364,17,40,44
frc492,frc568,frc6831,23.248,17,47,35
frc492,frc2635,frc4125,23.202750000000044,17,46,38
frc492,frc2412,frc5920,23.04341666666666,17,45,43
frc492,frc1359,frc4513,22.723000000000017,17,41,37
frc492,frc2412,frc3711,22.716249999999988,17,45,21
frc492,frc4125,frc568,22.697750000000013,17,38,47
frc492,frc3786,frc8248,22.49491666666667,17,44,49
frc492,frc2928,frc4915,22.472000000000033,17,40,42
frc492,frc568,frc6350,22.321916666666667,17,47,20
frc492,frc4513,frc8248,22.29875,17,37,49
frc492,frc3711,frc4131,22.273333333333365,17,21,33
frc492,frc3674,frc8532,22.138250000000014,17,12,50
frc492,frc5920,frc8248,22.089,17,43,49
frc492,frc568,frc997,21.97885000000001,17,47,8
frc492,frc2635,frc3786,21.655583333333325,17,46,44
frc492,frc1294,frc2412,21.615083333333356,17,39,45
frc492,frc2928,frc5920,21.608950000000018,17,40,43
frc492,frc2412,frc4513,21.55391666666665,17,45,37
frc492,frc488,frc8532,21.48,17,34,50
frc492,frc3711,frc8248,21.28825000000001,17,21,49
frc492,frc8532,frc957,21.057166666666674,17,50,14
frc492,frc1359,frc4043,20.936833333333333,17,41,48
frc492,frc2928,frc3711,20.831100000000028,17,40,21
frc492,frc4043,frc4131,20.78158333333333,17,48,33
frc492,frc2521,frc8532,20.654449999999972,17,16,50
frc492,frc2635,frc5920,20.49116666666665,17,46,43
frc492,frc2635,frc4915,20.45825000000001,17,46,42
frc492,frc1359,frc5920,20.443000000000012,17,41,43
frc492,frc2928,frc4513,20.305916666666683,17,40,37
frc492,frc1294,frc8248,20.046833333333375,17,39,49
frc492,frc3786,frc568,20.04466666666667,17,44,47
frc492,frc4915,frc568,19.767250000000026,17,42,47
frc492,frc2412,frc4043,19.71399999999999,17,45,48
frc492,frc2635,frc4513,19.527166666666684,17,46,37
frc492,frc1359,frc3711,19.389000000000003,17,41,21
frc492,frc1359,frc6350,19.272700000000004,17,41,20
frc492,frc568,frc5920,19.193016666666658,17,47,43
frc492,frc2635,frc3711,18.99606666666667,17,46,21
frc492,frc1899,frc568,18.781750000000024,17,36,47
frc492,frc1294,frc2928,18.744733333333354,17,39,40
frc492,frc4131,frc8248,18.54483333333333,17,33,49
frc492,frc4043,frc8248,18.509333333333345,17,48,49
frc492,frc1294,frc1359,18.46516666666667,17,39,41
frc492,frc4125,frc8532,18.379583333333315,17,38,50
frc492,frc5920,frc8532,18.157466666666668,17,43,50
frc492,frc1359,frc2412,18.05741666666668,17,41,45
frc492,frc3711,frc568,17.88361666666667,17,21,47
frc492,frc6831,frc8532,17.816433333333322,17,35,50
frc492,frc2412,frc2635,17.62099999999999,17,45,46
frc492,frc6350,frc8532,17.526416666666698,17,20,50
frc492,frc1294,frc2635,17.462666666666674,17,39,46
frc492,frc2412,frc4131,17.392833333333307,17,45,33
frc492,frc2412,frc8248,17.233833333333347,17,45,49
frc492,frc4513,frc8532,16.590250000000008,17,37,50
frc492,frc2928,frc4043,16.417250000000028,17,40,48
frc492,frc1359,frc4131,16.40883333333331,17,41,33
frc492,frc4513,frc568,16.34041666666668,17,37,47
frc492,frc1899,frc8532,15.640833333333365,17,36,50
frc492,frc4915,frc8532,15.534333333333334,17,42,50
frc492,frc1359,frc8248,15.409166666666678,17,41,49
frc492,frc2635,frc4131,15.268083333333314,17,46,33
frc492,frc8532,frc997,15.153923809523812,17,50,8
frc492,frc3711,frc8532,15.134399999999996,17,21,50
frc492,frc1359,frc2928,14.914849999999998,17,41,40
frc492,frc1294,frc568,14.536499999999998,17,39,47
frc492,frc3786,frc8532,14.156866666666668,17,44,50
frc492,frc4131,frc568,14.10706666666664,17,33,47
frc492,frc2635,frc4043,13.77291666666667,17,46,48
frc492,frc2635,frc8248,13.393833333333324,17,46,49
frc492,frc1294,frc8532,13.22073333333332,17,39,50
frc492,frc4131,frc8532,12.981499999999981,17,33,50
frc492,frc1359,frc2635,12.448466666666649,17,41,46
frc492,frc2412,frc2928,12.095283333333342,17,45,40
frc492,frc2928,frc4131,11.92241666666669,17,40,33
frc492,frc4043,frc8532,11.8743333333333,17,48,50
frc492,frc4043,frc568,11.674500000000002,17,48,47
frc492,frc568,frc8248,11.504266666666663,17,47,49
frc492,frc2635,frc2928,11.373999999999956,17,46,40
frc492,frc2928,frc8248,11.271250000000014,17,40,49
frc492,frc2928,frc568,10.66923333333335,17,40,47
frc492,frc2635,frc568,10.162750000000013,17,46,47
frc492,frc1359,frc568,9.991199999999974,17,41,47
frc492,frc2412,frc568,9.749550000000003,17,45,47
frc492,frc2928,frc8532,9.732266666666662,17,40,50
frc492,frc2412,frc8532,9.505283333333315,17,45,50
frc492,frc568,frc8532,9.336800000000004,17,47,50
frc492,frc1359,frc8532,9.059433333333326,17,41,50
frc492,frc8248,frc8532,9.017866666666672,17,49,50
frc492,frc2635,frc8532,8.204166666666676,17,46,50
