Contains Your Team	 Date	 Match #	 Match Type	 Team Number	 Spectating Team	 Starting Position	 SP-Autonomous	 SP-Off Platform	 SP-Cross Line	 SP-RocketHatchLow	 SP-RocketHatchMid	 SP-RocketHatchHigh	 SP-RocketHatchDropped	 SP-RocketCargoLow	 SP-RocketCargoMid	 SP-RocketCargoHigh	 SP-RocketCargoDropped	 SP-CargoShipHatches	 SP-CargoShipCargo	 CP-Defense	 CP-RocketHatchLow	 CP-RocketHatchMid	 CP-RocketHatchHigh	 CP-RocketHatchDropped	 CP-HatchFromLoadingZone	 CP-RocketCargoLow	 CP-RocketCargoMid	 CP-RocketCargoHigh	 CP-RocketCargoDropped	 CP-CargoFromLoadingZone	 CP-CargoShipHatches	 CP-CargoShipCargo	 EG-Ending Location	 EG-Climbing Help	 Penalties	 Yellow Card	 Red Card	 Red Score	 Blue Score	 Robot Dead Time	 Sandstorm Notes	 Clear Skies Notes
	2019/03/30 12:10:12	6	Qualification	360	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	57	37	0		dead for 35 secs I accidentally reset the timer 
	2019/03/30 12:17:20	7	Qualification	2907	Blue	Low	false	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	true	2	4	Low	0	false	false	false	48	75	0		"not bad
was really impressed with their EF clean
like DANNY DEVITO "
	2019/03/30 12:23:31	8	Qualification	2906	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	0	0	Low	0	false	false	false	42	34	0	"WOW
y
??.????????
bruh"	"ABSOLUTE POTATO
MOLDY POTATO
DANNY DEVITO POTATO BOT"
	2019/03/30 12:37:03	9	Qualification	3049	Blue	Low	false	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	4	true	0	0	0	0	true	1	0	Low	0	false	false	false	74	39	0		"no camera or vision targeting it seems
DANNY DEVITO POTATO BOT"
	2019/03/30 12:36:56	10	Qualification	3070	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	4	true	2	0	Low	0	false	false	false	27	34	0		"DANNY DEVITO POTATO BOT
"
	2019/03/30 13:11:53	11	Qualification	6503	Blue	Low	false	false	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	60	24	0		"BRUH 
WHAT DID I JUST WATCH 
.........
DANNY DEVITO POTATO BOT"
	2019/03/30 14:04:43	12	Qualification	6350	Blue	Middle	true	true	true	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	0	true	1	1	No Climb	0	false	false	false	54	49	7.247		fell over when trying to get to middle
	2019/03/30 14:12:38	13	Qualification	1318	Blue	High	false	false	false	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	false	1	0	0	1	true	1	3	High	0	false	false	false	39	50	0		when climbing went from low to middle to unfocused on lower level hatches and cargo
	2019/03/30 14:24:35	14	Qualification	360	Red	High	true	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	35	33	0		Tried to get to high but ran out of time
	2019/03/30 14:31:41	15	Qualification	3219	Blue	High	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	false	0	0	0	0	true	2	0	Low	0	false	false	false	58	50	0		
	2019/03/30 14:38:41	16	Qualification	2990	Blue	Low	true	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	false	3	0	0	0	true	0	4	High	0	false	false	false	68	72	0		
	2019/03/30 14:45:53	17	Qualification	5937	Blue	Low	true	true	true	0	0	0	0	0	0	0	0	1	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Middle	0	false	false	false	49	84	0		
	2019/03/30 14:52:55	18	Qualification	3237	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	true	false	false	63	45	0		
	2019/03/30 15:02:21	19	Qualification	2990	Blue	Low	true	true	true	0	0	0	1	0	0	0	0	0	0	false	2	0	0	0	false	2	0	0	0	true	0	2	Low	0	false	false	false	32	46	0		
	2019/03/30 15:09:18	20	Qualification	2906	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	32	26	0	CAN'T EVEN DUDE	"DANNY DEVITO POTATO BOT
WHAT EVEN
KINDA DEFEND
BROKEN CHAIN

"
	2019/03/30 15:20:38	21	Qualification	6350	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	0	0	1	false	1	0	0	0	true	0	0	No Climb	0	false	false	false	76	27	0		"High hope
disappoint at the end
very sad  DANNY DEVITO BOT"
	2019/03/30 15:26:41	22	Qualification	4918	Blue	Low	false	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	37	84	0		"GOT ABSOLUTELY RAMMED BY 6503
 WHAT A DANNY DEVITO BOT"
	2019/03/30 15:36:07	23	Qualification	3070	Blue	Middle	false	false	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	51	66	0		"SUCH DEFEND
MUCH DEFENSE 
VERY DEFEND 
WOW
DANNY DEFEND DEVITO BOT"
	2019/03/30 15:48:48	24	Qualification	4131	Blue	Low	false	false	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	1	true	0	0	0	0	true	3	1	Low	0	false	false	false	44	85	0		
	2019/03/30 15:55:33	25	Qualification	2097	Blue	Low	false	false	true	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	false	0	0	0	0	false	0	2	No Climb	0	false	false	false	17	44	0		"GOTTA SAY IT'S A SEXY CARGO BOT
A REAL DANNY DEVITO BOT"
	2019/03/30 16:02:42	26	Qualification	2907	Blue	Low	false	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	2	true	1	5	No Climb	0	false	false	false	43	37	0		
	2019/03/30 16:17:04	27	Qualification	4089	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	5	High	0	false	false	false	36	74	0		"NO ICE 
DANNY 
 DEVITO BOT"
	2019/03/30 16:22:51	28	Qualification	2046	Blue	Middle	false	true	true	1	0	0	0	0	0	0	0	0	0	false	1	2	2	0	true	2	1	0	0	false	0	0	High	0	false	false	false	36	89	0		
	2019/03/30 16:22:37	29	Qualification	3684	Blue	Low	false	false	true	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	0	false	0	3	Low	0	false	false	false	27	34	0		"HMMMMMMMMMMMMMMMMMMMMMMMM
"
	2019/03/30 16:28:31	30	Qualification	2927	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	true	0	0	0	1	false	0	2	Low	0	false	false	false	82	59	0		
	2019/03/30 16:34:38	31	Qualification	3574	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	65	26	7.04		
	2019/03/30 16:41:43	32	Qualification	360	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	High	0	false	false	false	30	62	0		
	2019/03/30 16:48:20	33	Qualification	3393	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	0	0	3	false	0	0	0	0	false	3	0	No Climb	0	false	false	false	40	51	0		
	2019/03/30 17:01:10	34	Qualification	948	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	0	true	0	4	Middle	0	false	false	false	53	51	0		level 1 cargo and hatches only
	2019/03/30 17:06:49	35	Qualification	7118	Blue	Low	false	true	true	0	0	0	1	0	0	0	0	0	0	false	0	0	0	0	true	0	0	0	1	false	0	4	Low	0	false	false	false	53	42	0		
	2019/03/30 17:14:09	36	Qualification	3786	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	41	27	33.017		they stopped in the middle of the game after they got on the low platform
	2019/03/30 17:20:33	37	Qualification	2907	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	true	1	0	0	0	false	0	0	0	0	true	2	0	Low	0	false	false	false	52	62	0		
	2019/03/30 17:28:33	38	Qualification	5937	Blue	Middle	false	true	true	0	0	0	1	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	true	0	3	Middle	0	false	false	false	48	52	0		
*	2019/03/30 17:34:34	39	Qualification	492	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	2	false	2	0	0	0	true	0	0	High	0	false	false	false	52	84	0		
	2019/03/30 17:42:34	40	Qualification	6503	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	42	45	14.524		didn't do much through while game
	2019/03/30 17:47:35	41	Qualification	4131	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	0	true	1	4	Low	0	false	false	false	25	67	0		
	2019/03/30 17:54:07	42	Qualification	3049	Blue	Low	false	true	true	1	0	0	0	0	0	0	0	0	0	false	0	0	0	1	false	0	0	0	0	true	1	0	Low	0	false	false	false	12	70	0		they were close to getting high but didnt
	2019/03/30 18:02:00	43	Qualification	4579	Blue	Middle	false	true	true	0	0	0	1	0	0	0	0	0	0	false	0	0	0	0	true	0	0	0	1	false	0	2	Low	0	false	false	false	30	21	0		
	2019/03/30 18:08:10	44	Qualification	7118	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	true	0	0	0	1	true	0	2	Low	0	false	false	false	76	36	0		
	2019/03/30 18:14:08	45	Qualification	3786	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	74	14	85.764		
	2019/03/30 18:36:22	46	Qualification	5683	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	3	1	0	1	true	0	0	0	0	false	0	0	Low	0	false	false	false	45	59	0		
	2019/03/30 18:29:18	47	Qualification	3786	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	0	3	Low	0	false	false	false	57	33	0		
	2019/03/30 18:35:17	48	Qualification	3876	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	2	Low	0	false	false	false	32	15	0		
